address,length,value
0x00bdd028,11,FileForget
0x00bdd034,11,FileDelete
0x00bdd040,10,FileShare
0x00bdd04c,12,ResolvePath
0x00bdd058,25,IsCloudEnabledForAccount
0x00bdd074,26,SetCloudEnabledForAccount
0x00bdd090,21,IsCloudEnabledForApp
0x00bdd0c0,36,IsCloudSyncOnSuspendAvailableForApp
0x00bdd100,34,IsCloudSyncOnSuspendEnabledForApp
0x00bdd140,35,SetCloudSyncOnSuspendEnabledForApp
0x00bdd164,12,UGCDownload
0x00bdd170,22,UGCDownloadToLocation
0x00bdd188,23,GetUGCDownloadProgress
0x00bdd1a0,14,GetUGCDetails
0x00bdd1b0,8,UGCRead
0x00bdd1b8,18,GetCachedUGCCount
0x00bdd1cc,19,GetCachedUGCHandle
0x00bdd1e0,22,SetCloudEnabledForApp
0x00bdd1f8,23,LoadLocalFileInfoCache
0x00bdd210,31,EvaluateRemoteStorageSyncState
0x00bdd230,20,ResolveSyncConflict
0x00bdd244,15,SynchronizeApp
0x00bdd254,24,RunAutoCloudOnAppLaunch
0x00bdd26c,22,RunAutoCloudOnAppExit
0x00bdd284,23,HaveLatestFilesLocally
0x00bdd29c,29,GetConflictingFileTimestamps
0x00bdd2bc,30,GetPendingRemoteOperationInfo
0x00bdd2dc,20,IsAppSyncInProgress
0x00bdd2f0,22,GetLastKnownSyncState
0x00bdd308,26,GetRemoteStorageSyncState
0x00bdd324,17,SetSyncPlatforms
0x00bdd338,17,GetSyncPlatforms
0x00bdd34c,22,ResetFileRequestState
0x00bdd364,20,FileWriteStreamOpen
0x00bdd378,21,FileWriteStreamClose
0x00bdd390,22,FileWriteStreamCancel
0x00bdd3a8,26,FileWriteStreamWriteChunk
0x00bdd3c4,12,PublishFile
0x00bdd3d0,20,PublishVideoFromURL
0x00bdd3e4,13,PublishVideo
0x00bdd400,33,CreatePublishedFileUpdateRequest
0x00bdd424,24,UpdatePublishedFileFile
0x00bdd43c,31,UpdatePublishedFilePreviewFile
0x00bdd45c,25,UpdatePublishedFileTitle
0x00bdd478,31,UpdatePublishedFileDescription
0x00bdd498,30,UpdatePublishedFileVisibility
0x00bdd4b8,24,UpdatePublishedFileTags
0x00bdd4e0,40,UpdatePublishedFileSetChangeDescription
0x00bdd508,23,UpdatePublishedFileURL
0x00bdd520,26,CommitPublishedFileUpdate
0x00bdd53c,24,GetPublishedFileDetails
0x00bdd554,20,DeletePublishedFile
0x00bdd568,28,EnumerateUserPublishedFiles
0x00bdd584,23,SubscribePublishedFile
0x00bdd59c,29,EnumerateUserSubscribedFiles
0x00bdd5bc,25,UnsubscribePublishedFile
0x00bdd5d8,22,GetCREItemVoteSummary
0x00bdd5f0,28,UpdateUserPublishedItemVote
0x00bdd620,32,GetUserPublishedItemVoteDetails
0x00bdd640,33,EnumerateUserSharedWorkshopFiles
0x00bdd664,31,ClearPublishFileUpdateRequests
0x00bdd684,27,SetUserPublishedFileAction
0x00bdd6a0,36,EnumeratePublishedFilesByUserAction
0x00bdd6e0,32,EnumeratePublishedWorkshopFiles
0x00bdd700,40,EnumerateUserSubscribedFilesWithUpdates
0x00bdd728,31,GetSubscribedFileDownloadCount
0x00bdd748,31,BGetSubscribedFileDownloadInfo
0x00bdd768,31,BGetSubscribedFileDownloadInfo
0x00bdd7a0,35,PauseSubscribedFileDownloadsForApp
0x00bdd7e0,36,ResumeSubscribedFileDownloadsForApp
0x00bdd820,32,PauseAllSubscribedFileDownloads
0x00bdd840,33,ResumeAllSubscribedFileDownloads
0x00bdd880,34,CancelCurrentAndPendingOperations
0x00bdd8a4,24,GetLocalFileChangeCount
0x00bdd8bc,19,GetLocalFileChange
0x00bdd8d0,20,BeginFileWriteBatch
0x00bdd8e4,18,EndFileWriteBatch
0x00bdd8f8,25,GetCloudEnabledForAppMap
0x00bdd914,25,GetLastKnownSyncStateMap
0x00bdd940,35,PerformAppPlatformChangeFileBackup
0x00bdd980,36,PerformAppPlatformChangeFileRestore
0x00bdd9a4,7,nBytes
0x00bdd9ac,35,/data/src/public/tier1/utlbuffer.h
0x00bdd9d0,19,IClientConfigStore
0x00bdd9e4,6,IsSet
0x00bdd9ec,8,GetBool
0x00bdd9f4,7,GetInt
0x00bdd9fc,10,GetUint64
0x00bdda08,9,GetFloat
0x00bdda14,10,GetString
0x00bdda20,10,GetBinary
0x00bdda2c,10,GetBinary
0x00bdda38,21,GetBinaryWatermarked
0x00bdda50,8,SetBool
0x00bdda58,7,SetInt
0x00bdda60,10,SetUint64
0x00bdda6c,9,SetFloat
0x00bdda78,10,SetString
0x00bdda84,10,SetBinary
0x00bdda90,21,SetBinaryWatermarked
0x00bddaa8,10,RemoveKey
0x00bddab4,17,GetKeySerialized
0x00bddac8,12,FlushToDisk
0x00bddad4,15,GetSubKeyCount
0x00bddae4,14,GetSubKeyName
0x00bddaf4,19,IClientScreenshots
0x00bddb08,23,GetShortcutDisplayName
0x00bddb20,23,SetShortcutDisplayName
0x00bddb40,34,SendScreenshotStartedNotification
0x00bddb64,16,WriteScreenshot
0x00bddb74,23,AddScreenshotToLibrary
0x00bddb8c,18,TriggerScreenshot
0x00bddba0,26,RequestScreenshotFromGame
0x00bddbbc,12,ResolvePath
0x00bddbc8,12,SetLocation
0x00bddbd4,8,TagUser
0x00bddbdc,17,TagPublishedFile
0x00bddbf0,14,GetSizeOnDisk
0x00bddc00,15,GetSizeInCloud
0x00bddc10,12,IsPersisted
0x00bddc20,32,GetNumGamesWithLocalScreenshots
0x00bddc40,28,GetGameWithLocalScreenshots
0x00bddc5c,24,GetLocalScreenshotCount
0x00bddc74,19,GetLocalScreenshot
0x00bddc88,27,GetLocalScreenshotByHandle
0x00bddca4,26,SetLocalScreenshotCaption
0x00bddcc0,26,SetLocalScreenshotPrivacy
0x00bddcdc,26,SetLocalScreenshotSpoiler
0x00bddcf8,23,GetLocalLastScreenshot
0x00bddd10,11,StartBatch
0x00bddd1c,11,AddToBatch
0x00bddd28,12,UploadBatch
0x00bddd34,12,DeleteBatch
0x00bddd40,12,CancelBatch
0x00bddd4c,22,RecoverOldScreenshots
0x00bddd64,19,GetTaggedUserCount
0x00bddd78,14,GetTaggedUser
0x00bddd88,28,GetTaggedPublishedFileCount
0x00bddda4,23,GetTaggedPublishedFile
0x00bdddbc,12,GetLocation
0x00bdddc8,26,SetScreenshotTimelineData
0x00bddde4,28,BQueryScreenshotsByTimeline
0x00bdde00,28,BGetUserScreenshotDirectory
0x00bdde1c,20,GetScreenshotVRType
0x00bdde30,23,IClientGameCoordinator
0x00bdde48,12,SendMessage
0x00bdde54,19,IsMessageAvailable
0x00bdde68,16,RetrieveMessage
0x00bdde78,17,IClientGameStats
0x00bdde8c,14,GetNewSession
0x00bdde9c,11,EndSession
0x00bddea8,23,AddSessionAttributeInt
0x00bddec0,26,AddSessionAttributeString
0x00bddedc,25,AddSessionAttributeFloat
0x00bddef8,19,AddRowAttributeInt
0x00bddf0c,22,AddRowAttributeString
0x00bddf24,21,AddRowAttributeFloat
0x00bddf3c,10,AddNewRow
0x00bddf48,10,CommitRow
0x00bddf54,22,CommitOutstandingRows
0x00bddf6c,21,AddRowAttributeInt64
0x00bddf84,25,AddSessionAttributeInt64
0x00bddfa0,12,IClientHTTP
0x00bddfac,18,CreateHTTPRequest
0x00bddfc0,27,SetHTTPRequestContextValue
0x00bddfe0,37,SetHTTPRequestNetworkActivityTimeout
0x00bde008,26,SetHTTPRequestHeaderValue
0x00bde040,33,SetHTTPRequestGetOrPostParameter
0x00bde064,16,SendHTTPRequest
0x00bde080,33,SendHTTPRequestAndStreamResponse
0x00bde0a4,17,DeferHTTPRequest
0x00bde0b8,22,PrioritizeHTTPRequest
0x00bde0d0,18,CancelHTTPRequest
0x00bde0e4,26,GetHTTPResponseHeaderSize
0x00bde100,27,GetHTTPResponseHeaderValue
0x00bde11c,24,GetHTTPResponseBodySize
0x00bde134,24,GetHTTPResponseBodyData
0x00bde160,33,GetHTTPStreamingResponseBodyData
0x00bde184,19,ReleaseHTTPRequest
0x00bde198,27,GetHTTPDownloadProgressPct
0x00bde1b4,26,SetHTTPRequestRawPostBody
0x00bde1d0,22,CreateCookieContainer
0x00bde1e8,23,ReleaseCookieContainer
0x00bde200,10,SetCookie
0x00bde20c,30,SetHTTPRequestCookieContainer
0x00bde22c,28,SetHTTPRequestUserAgentInfo
0x00bde260,42,SetHTTPRequestRequiresVerifiedCertificate
0x00bde2a0,32,SetHTTPRequestAbsoluteTimeoutMS
0x00bde2c0,26,GetHTTPRequestWasTimedOut
0x00bde2dc,31,SetHTTPRequestRedirectsEnabled
0x00bde2fc,27,SaveHTTPResponseBodyToDisk
0x00bde318,13,IClientAudio
0x00bde328,20,StartVoiceRecording
0x00bde33c,19,StopVoiceRecording
0x00bde350,20,ResetVoiceRecording
0x00bde364,19,GetCompressedVoice
0x00bde378,18,GetAvailableVoice
0x00bde38c,9,GetVoice
0x00bde398,16,DecompressVoice
0x00bde3a8,26,GetVoiceOptimalSampleRate
0x00bde3c4,14,BAppUsesVoice
0x00bde3d4,20,GetGameSystemVolume
0x00bde3e8,20,SetGameSystemVolume
0x00bde3fc,13,IClientMusic
0x00bde40c,11,BIsEnabled
0x00bde418,7,Enable
0x00bde420,11,BIsPlaying
0x00bde42c,14,GetQueueCount
0x00bde43c,21,GetCurrentQueueEntry
0x00bde454,18,GetPlaybackStatus
0x00bde468,23,SetPlayingRepeatStatus
0x00bde480,23,GetPlayingRepeatStatus
0x00bde498,26,TogglePlayingRepeatStatus
0x00bde4b4,19,SetPlayingShuffled
0x00bde4c8,18,IsPlayingShuffled
0x00bde4e4,6,Pause
0x00bde4ec,13,PlayPrevious
0x00bde4fc,9,PlayNext
0x00bde508,10,PlayEntry
0x00bde514,16,TogglePlayPause
0x00bde524,10,SetVolume
0x00bde530,10,GetVolume
0x00bde53c,17,ToggleMuteVolume
0x00bde550,15,IncreaseVolume
0x00bde560,15,DecreaseVolume
0x00bde570,20,SetPlaybackPosition
0x00bde584,20,GetPlaybackPosition
0x00bde598,20,GetPlaybackDuration
0x00bde5c0,35,ReplacePlaylistWithSoundtrackAlbum
0x00bde5e4,24,GetQueueSoundtrackAppID
0x00bde5fc,23,IClientUnifiedMessages
0x00bde614,11,SendMethod
0x00bde620,22,GetMethodResponseInfo
0x00bde638,22,GetMethodResponseData
0x00bde650,14,ReleaseMethod
0x00bde660,17,SendNotification
0x00bde674,24,IClientParentalSettings
0x00bde68c,23,BIsParentalLockEnabled
0x00bde6a4,22,BIsParentalLockLocked
0x00bde6bc,14,BIsAppBlocked
0x00bde6cc,18,BIsAppInBlockList
0x00bde6e0,18,BIsFeatureBlocked
0x00bde6f4,22,BIsFeatureInBlockList
0x00bde70c,31,BGetSerializedParentalSettings
0x00bde72c,18,BGetRecoveryEmail
0x00bde740,23,BIsLockFromSiteLicense
0x00bde758,22,IClientStreamLauncher
0x00bde770,15,StartStreaming
0x00bde780,14,StopStreaming
0x00bde790,27,IClientRemoteClientManager
0x00bde7ac,20,SetUIReadyForStream
0x00bde7c0,34,StreamingAudioPreparationComplete
0x00bde7e4,23,StreamingAudioFinished
0x00bde7fc,23,ProcessStreamAvailable
0x00bde814,22,ProcessStreamShutdown
0x00bde82c,29,UpdateStreamClientResolution
0x00bde84c,29,ProcessStreamClientConnected
0x00bde86c,22,GetStreamClientPlayer
0x00bde884,26,GetStreamClientFormFactor
0x00bde8a0,37,UpdateStreamClientNetworkUtilization
0x00bde8e0,32,ProcessStreamClientDisconnected
0x00bde900,26,BGetStreamTransportSignal
0x00bde91c,26,SendStreamTransportSignal
0x00bde938,16,ConnectToRemote
0x00bde948,23,ConnectToRemoteAddress
0x00bde960,21,RefreshRemoteClients
0x00bde978,23,GetClientPlatformTypes
0x00bde990,21,GetRemoteClientCount
0x00bde9a8,25,GetRemoteClientIDByIndex
0x00bde9e0,34,GetConnectedRemoteClientIDByIndex
0x00bdea20,39,BRemoteClientDownloadManagementEnabled
0x00bdea48,21,BHasConnectedClients
0x00bdea60,25,BRemoteClientIsConnected
0x00bdea80,35,GetRemoteClientConnectStateByIndex
0x00bdeac0,38,SendDownloadQueueChangeToRemoteClient
0x00bdeb00,38,SendDownloadIndexChangeToRemoteClient
0x00bdeb40,37,SendEnableAllDownloadsToRemoteClient
0x00bdeb80,38,SendRemoveFromDownloadsToRemoteClient
0x00bdebc0,45,SendSuspendDownloadThrottleingToRemoteClient
0x00bdebf0,26,SendSuspendLanPeerContent
0x00bdec20,42,BRemoteClientHasStreamingSupportedByIndex
0x00bdec60,40,BRemoteClientHasStreamingEnabledByIndex
0x00bdec88,31,GetRemoteClientAppStateByIndex
0x00bdeca8,27,GetRemoteClientNameByIndex
0x00bdecc4,20,GetRemoteClientName
0x00bdecd8,23,BRemoteClientStreaming
0x00bded00,32,GetRemoteClientStreamingSession
0x00bded20,26,GetRemoteClientFormFactor
0x00bded3c,30,BRemoteClientCanStreamSteamVR
0x00bded5c,27,BAnyRemoteClientCanSteamVR
0x00bded78,28,GetRemoteClientConnectState
0x00bdeda0,32,BRemoteClientHasLocalConnection
0x00bdedc0,35,BRemoteClientHasStreamingSupported
0x00bdee00,33,BRemoteClientHasStreamingEnabled
0x00bdee24,24,GetRemoteClientAppState
0x00bdee3c,31,BRemoteClientIsLowSpecHardware
0x00bdee5c,30,GetRemoteClientConnectedCount
0x00bdee80,37,GetRemoteClientStreamingEnabledCount
0x00bdeea8,21,GetRemoteDeviceCount
0x00bdeec0,25,GetRemoteDeviceIDByIndex
0x00bdeedc,27,GetRemoteDeviceNameByIndex
0x00bdeef8,20,GetRemoteDeviceName
0x00bdef0c,23,BRemoteDeviceStreaming
0x00bdef40,32,GetRemoteDeviceStreamingSession
0x00bdef60,26,GetRemoteDeviceFormFactor
0x00bdef7c,19,UnpairRemoteClient
0x00bdef90,19,UnpairRemoteDevice
0x00bdefa4,20,UnpairRemoteDevices
0x00bdefb8,22,BIsStreamingSupported
0x00bdefe0,35,BIsStreamingDisabledBySystemPolicy
0x00bdf004,20,BIsStreamingEnabled
0x00bdf018,20,SetStreamingEnabled
0x00bdf02c,12,StartStream
0x00bdf038,16,BIsRemoteLaunch
0x00bdf060,32,BIsBigPictureActiveForStreaming
0x00bdf080,26,BIsStreamingSessionActive
0x00bdf0a0,33,BIsStreamingSessionActiveForGame
0x00bdf0c4,28,BIsStreamingClientConnected
0x00bdf0e0,33,BStreamingClientWantsRecentGames
0x00bdf104,21,StopStreamingSession
0x00bdf11c,18,LaunchAppProgress
0x00bdf130,16,LaunchAppResult
0x00bdf140,25,BIsStreamStartInProgress
0x00bdf160,35,LaunchAppResultRequestLaunchOption
0x00bdf184,11,AcceptEULA
0x00bdf190,15,AcceptAllEULAs
0x00bdf1a0,28,GetRemoteClientPlatformName
0x00bdf1bc,23,BIsStreamClientRunning
0x00bdf1e0,40,BIsStreamClientRunningConnectedToClient
0x00bdf220,34,BIsStreamClientRemotePlayTogether
0x00bdf260,34,GetStreamClientRemoteSteamVersion
0x00bdf284,26,BGetStreamingClientConfig
0x00bdf2a0,26,BSetStreamingClientConfig
0x00bdf2bc,24,RequestControllerConfig
0x00bdf2d4,21,PostControllerConfig
0x00bdf2ec,20,GetControllerConfig
0x00bdf300,39,BQueueControllerConfigMessageForRemote
0x00bdf340,36,BGetControllerConfigMessageForLocal
0x00bdf364,26,SetRemoteDeviceAuthorized
0x00bdf380,31,SetRemoteDeviceSpectateAllowed
0x00bdf3a0,29,SetStreamingDriversInstalled
0x00bdf3c0,16,SetStreamingPIN
0x00bdf3d0,20,GetStreamingPINSize
0x00bdf3e4,26,CancelRemoteClientPairing
0x00bdf400,14,UsedVideoX264
0x00bdf410,14,UsedVideoH264
0x00bdf420,14,UsedVideoHEVC
0x00bdf440,37,SetRemotePlayTogetherQualityOverride
0x00bdf480,37,SetRemotePlayTogetherBitrateOverride
0x00bdf4a8,31,BHasRemotePlayInviteAndSession
0x00bdf4c8,23,BCreateRemotePlayGroup
0x00bdf4e0,34,GetLocalRemotePlayTogetherGroupID
0x00bdf520,42,GetRemotePlayTogetherGroupIDForOverlayPID
0x00bdf560,38,GetAvailableRemotePlayTogetherGuestID
0x00bdf5a0,34,BCreateRemotePlayInviteAndSession
0x00bdf5e0,33,CancelRemotePlayInviteAndSession
0x00bdf604,22,JoinRemotePlaySession
0x00bdf620,45,BStreamingDesktopToRemotePlayTogetherEnabled
0x00bdf660,47,SetStreamingDesktopToRemotePlayTogetherEnabled
0x00bdf6a0,35,GetStreamingSessionForRemotePlayer
0x00bdf6c4,31,SetPerUserKeyboardInputEnabled
0x00bdf6e4,28,SetPerUserMouseInputEnabled
0x00bdf700,33,SetPerUserControllerInputEnabled
0x00bdf724,24,GetPerUserInputSettings
0x00bdf73c,18,OnClientUsedInput
0x00bdf750,26,OnPlaceholderStateChanged
0x00bdf780,41,OnRemoteClientRemotePlayClearControllers
0x00bdf7c0,43,OnRemoteClientRemotePlayControllerIndexSet
0x00bdf7ec,31,UpdateRemotePlayTogetherGroups
0x00bdf80c,30,UpdateRemotePlayTogetherGroup
0x00bdf82c,31,DisbandRemotePlayTogetherGroup
0x00bdf84c,30,OnRemotePlayUIMovedController
0x00bdf86c,31,OnSendRemotePlayTogetherInvite
0x00bdf88c,25,ShowRemotePlayTogetherUI
0x00bdf8c0,34,BGetRemotePlayTogetherMouseCursor
0x00bdf8e4,26,GetCloudGameTimeRemaining
0x00bdf900,23,StopRemoteClientStream
0x00bdf918,17,MarkTaskComplete
0x00bdf92c,9,Shutdown
0x00bdf938,27,GetConnectedWifiAPClientID
0x00bdf954,31,BRemoteClientConnectedToWifiAP
0x00bdf980,39,GetActiveVRStreamingInvitationClientID
0x00bdf9a8,22,NotifySettingsChanged
0x00bdf9c0,25,GetWifiAPStateJSONString
0x00bdf9dc,18,BCanPairViaWifiAP
0x00bdf9f0,30,BRemoteClientCanPairViaWifiAP
0x00bdfa10,28,BRemoteClientWifiAPUnpaired
0x00bdfa2c,14,PairViaWifiAP
0x00bdfa3c,18,UnpairLocalWifiAP
0x00bdfa50,11,IClientUGC
0x00bdfa5c,26,CreateQueryUserUGCRequest
0x00bdfa78,25,CreateQueryAllUGCRequest
0x00bdfa94,25,CreateQueryAllUGCRequest
0x00bdfab0,29,CreateQueryUGCDetailsRequest
0x00bdfad0,20,SendQueryUGCRequest
0x00bdfae4,18,GetQueryUGCResult
0x00bdfaf8,19,GetQueryUGCNumTags
0x00bdfb0c,15,GetQueryUGCTag
0x00bdfb1c,26,GetQueryUGCTagDisplayName
0x00bdfb38,22,GetQueryUGCPreviewURL
0x00bdfb50,20,GetQueryUGCImageURL
0x00bdfb64,20,GetQueryUGCMetadata
0x00bdfb78,20,GetQueryUGCChildren
0x00bdfb8c,21,GetQueryUGCStatistic
0x00bdfbc0,33,GetQueryUGCNumAdditionalPreviews
0x00bdfbe4,29,GetQueryUGCAdditionalPreview
0x00bdfc04,27,GetQueryUGCNumKeyValueTags
0x00bdfc20,23,GetQueryUGCKeyValueTag
0x00bdfc38,23,GetQueryUGCKeyValueTag
0x00bdfc50,28,GetNumSupportedGameVersions
0x00bdfc6c,28,GetSupportedGameVersionData
0x00bdfc88,30,GetQueryUGCContentDescriptors
0x00bdfca8,24,GetQueryUGCIsDepotBuild
0x00bdfcc0,23,ReleaseQueryUGCRequest
0x00bdfcd8,15,AddRequiredTag
0x00bdfce8,20,AddRequiredTagGroup
0x00bdfcfc,15,AddExcludedTag
0x00bdfd0c,17,SetReturnOnlyIDs
0x00bdfd20,22,SetReturnKeyValueTags
0x00bdfd38,28,SetReturnLongDescription
0x00bdfd54,18,SetReturnMetadata
0x00bdfd68,18,SetReturnChildren
0x00bdfd7c,28,SetReturnAdditionalPreviews
0x00bdfd98,19,SetReturnTotalOnly
0x00bdfdac,23,SetReturnPlaytimeStats
0x00bdfdc4,12,SetLanguage
0x00bdfdd0,23,SetAllowCachedResponse
0x00bdfde8,14,SetAdminQuery
0x00bdfdf8,23,SetCloudFileNameFilter
0x00bdfe10,15,SetMatchAnyTag
0x00bdfe20,14,SetSearchText
0x00bdfe30,21,SetRankedByTrendDays
0x00bdfe48,24,SetTimeCreatedDateRange
0x00bdfe60,24,SetTimeUpdatedDateRange
0x00bdfe78,23,AddRequiredKeyValueTag
0x00bdfe90,18,RequestUGCDetails
0x00bdfea4,11,CreateItem
0x00bdfeb0,16,StartItemUpdate
0x00bdfec0,13,SetItemTitle
0x00bdfed0,19,SetItemDescription
0x00bdfee4,22,SetItemUpdateLanguage
0x00bdfefc,16,SetItemMetadata
0x00bdff0c,18,SetItemVisibility
0x00bdff20,12,SetItemTags
0x00bdff2c,15,SetItemContent
0x00bdff3c,15,SetItemPreview
0x00bdff4c,21,SetAllowLegacyUpload
0x00bdff64,26,RemoveAllItemKeyValueTags
0x00bdff80,23,RemoveItemKeyValueTags
0x00bdff98,19,AddItemKeyValueTag
0x00bdffac,19,AddItemPreviewFile
0x00bdffc0,20,AddItemPreviewVideo
0x00bdffd4,22,UpdateItemPreviewFile
0x00bdffec,23,UpdateItemPreviewVideo
0x00be0004,18,RemoveItemPreview
0x00be0018,21,AddContentDescriptor
0x00be0030,24,RemoveContentDescriptor
0x00be0048,24,SetRequiredGameVersions
0x00be0060,19,SetExternalAssetID
0x00be0074,17,SubmitItemUpdate
0x00be0088,22,GetItemUpdateProgress
0x00be00a0,16,SetUserItemVote
0x00be00b0,16,GetUserItemVote
0x00be00c0,19,AddItemToFavorites
0x00be00d4,24,RemoveItemFromFavorites
0x00be00ec,14,SubscribeItem
0x00be00fc,16,UnsubscribeItem
0x00be010c,22,GetNumSubscribedItems
0x00be0124,19,GetSubscribedItems
0x00be0138,27,GetSubscribedItemsInternal
0x00be0160,32,SetWorkshopItemsDisabledLocally
0x00be0180,26,SetSubscriptionsLoadOrder
0x00be019c,27,MoveSubscriptionsLoadOrder
0x00be01b8,27,MarkDownloadedItemAsUnused
0x00be01d4,22,GetNumDownloadedItems
0x00be01ec,19,GetDownloadedItems
0x00be0200,13,GetItemState
0x00be0210,19,GetItemInstallInfo
0x00be0224,20,GetItemDownloadInfo
0x00be0238,13,DownloadItem
0x00be0248,18,GetAppItemsStatus
0x00be025c,27,BInitWorkshopForGameServer
0x00be0278,17,SuspendDownloads
0x00be028c,22,GetAllItemsSizeOnDisk
0x00be02a4,22,StartPlaytimeTracking
0x00be02bc,21,StopPlaytimeTracking
0x00be02e0,32,StopPlaytimeTrackingForAllItems
0x00be0300,14,AddDependency
0x00be0310,17,RemoveDependency
0x00be0324,17,AddAppDependency
0x00be0338,20,RemoveAppDependency
0x00be034c,19,GetAppDependencies
0x00be0360,11,DeleteItem
0x00be036c,17,ShowWorkshopEULA
0x00be0380,22,GetWorkshopEULAStatus
0x00be03a0,36,GetUserContentDescriptorPreferences
0x00be03c4,24,SetItemsDisabledLocally
0x00be03dc,26,SetSubscriptionsLoadOrder
0x00be03f8,24,GetFullQueryUGCResponse
0x00be0410,30,GetSerializedQueryUGCResponse
0x00be0430,25,BNeedsSteamChinaWorkshop
0x00be044c,17,IClientInventory
0x00be0460,16,GetResultStatus
0x00be0470,19,GetResultTimestamp
0x00be0484,19,CheckResultSteamID
0x00be0498,15,GetResultItems
0x00be04a8,22,GetResultItemProperty
0x00be04c0,14,DestroyResult
0x00be04d0,16,SerializeResult
0x00be04e0,18,DeserializeResult
0x00be04f4,12,GetAllItems
0x00be0500,13,GetItemsByID
0x00be0510,14,GenerateItems
0x00be0520,14,AddPromoItems
0x00be0530,12,ConsumeItem
0x00be053c,14,ExchangeItems
0x00be054c,21,TransferItemQuantity
0x00be0564,22,SendItemDropHeartbeat
0x00be057c,16,TriggerItemDrop
0x00be058c,11,TradeItems
0x00be0598,20,LoadItemDefinitions
0x00be05ac,21,GetItemDefinitionIDs
0x00be05c4,26,GetItemDefinitionProperty
0x00be05e0,39,RequestEligiblePromoItemDefinitionsIDs
0x00be0620,34,GetEligiblePromoItemDefinitionIDs
0x00be0644,14,StartPurchase
0x00be0654,14,RequestPrices
0x00be0664,22,GetNumItemsWithPrices
0x00be067c,19,GetItemsWithPrices
0x00be0690,13,GetItemPrice
0x00be06a0,22,StartUpdateProperties
0x00be06b8,15,RemoveProperty
0x00be06c8,12,SetProperty
0x00be06d4,12,SetProperty
0x00be06e0,12,SetProperty
0x00be06ec,12,SetProperty
0x00be06f8,23,SubmitUpdateProperties
0x00be0710,12,InspectItem
0x00be071c,19,TEST_ClearMsgCache
0x00be072f,9,num >= 0
0x00be0738,35,/data/src/public/tier1/utlmemory.h
0x00be0760,20,IClientStreamClient
0x00be0774,9,Launched
0x00be0780,17,VROverlayCreated
0x00be0794,12,FocusGained
0x00be07a0,10,FocusLost
0x00be07ac,9,Finished
0x00be07b8,26,BGetStreamingClientConfig
0x00be07d4,27,BSaveStreamingClientConfig
0x00be07f0,19,SetQualityOverride
0x00be0804,19,SetBitrateOverride
0x00be0818,21,ShowOnScreenKeyboard
0x00be0840,38,BQueueControllerConfigMessageForLocal
0x00be0880,37,BGetControllerConfigMessageForRemote
0x00be08a8,14,GetSystemInfo
0x00be08b8,22,StartStreamingSession
0x00be08d0,28,ReportStreamingSessionEvent
0x00be08ec,23,FinishStreamingSession
0x00be0904,24,IClientSharedConnection
0x00be091c,25,AllocateSharedConnection
0x00be0938,24,ReleaseSharedConnection
0x00be0950,12,SendMessage
0x00be095c,28,SendMessageAndAwaitResponse
0x00be0978,20,RegisterEMsgHandler
0x00be098c,29,RegisterServiceMethodHandler
0x00be09ac,20,BPopReceivedMessage
0x00be09c0,19,InitiateConnection
0x00be09d4,17,IClientShortcuts
0x00be09e8,20,GetUniqueLocalAppId
0x00be09fc,18,GetGameIDForAppID
0x00be0a10,18,GetShortcutAppIds
0x00be0a24,17,GetShortcutInfos
0x00be0a38,23,GetShortcutInfoByAppID
0x00be0a50,12,AddShortcut
0x00be0a5c,21,AddTemporaryShortcut
0x00be0a74,18,AddOpenVRShortcut
0x00be0a88,24,SetShortcutFromFullpath
0x00be0aa0,19,SetShortcutAppName
0x00be0ab4,23,SetShortcutCommandLine
0x00be0acc,15,SetShortcutExe
0x00be0adc,20,SetShortcutStartDir
0x00be0af0,16,SetShortcutIcon
0x00be0b00,18,SetShortcutHidden
0x00be0b14,22,SetAllowDesktopConfig
0x00be0b2c,16,SetAllowOverlay
0x00be0b3c,18,SetOpenVRShortcut
0x00be0b50,18,SetShortcutSortAs
0x00be0b64,15,RemoveShortcut
0x00be0b74,28,RemoveAllTemporaryShortcuts
0x00be0b90,15,LaunchShortcut
0x00be0ba0,18,SetDevkitShortcut
0x00be0bb4,29,GetDevkitAppIDByDevkitGameID
0x00be0bd4,16,SetFlatpakAppID
0x00be0be4,18,GetAppIDByExeName
0x00be0bf8,25,IClientGameNotifications
0x00be0c14,23,EnumerateNotifications
0x00be0c2c,21,GetNotificationCount
0x00be0c44,16,GetNotification
0x00be0c54,14,RemoveSession
0x00be0c64,14,UpdateSession
0x00be0c74,16,IClientTimeline
0x00be0c84,19,SetTimelineTooltip
0x00be0c98,21,ClearTimelineTooltip
0x00be0cb0,20,SetTimelineGameMode
0x00be0cc4,30,AddInstantaneousTimelineEvent
0x00be0ce4,22,AddRangeTimelineEvent
0x00be0cfc,24,StartRangeTimelineEvent
0x00be0d14,25,UpdateRangeTimelineEvent
0x00be0d30,22,EndRangeTimelineEvent
0x00be0d48,20,RemoveTimelineEvent
0x00be0d5c,24,DoesEventRecordingExist
0x00be0d74,15,StartGamePhase
0x00be0d84,13,EndGamePhase
0x00be0d94,15,SetGamePhaseID
0x00be0da4,28,DoesGamePhaseRecordingExist
0x00be0dc0,16,AddGamePhaseTag
0x00be0dd0,22,SetGamePhaseAttribute
0x00be0de8,23,OpenOverlayToGamePhase
